dnid,dnname,dnlatitude,dnlongitude,dnradius
3171025026,울산광역시 울주군 온산읍 처용리,35.46202157,129.3398869,1.569
3171025027,울산광역시 울주군 온산읍 산암리,35.44133942,129.3549078,1.864
3171025028,울산광역시 울주군 온산읍 대정리,35.43067941,129.3449636,1.122
3171025029,울산광역시 울주군 온산읍 방도리,35.4484021,129.3411222,1.144
3171025030,울산광역시 울주군 온산읍 이진리,35.43116361,129.3608525,1.706
3171025031,울산광역시 울주군 온산읍 원산리,35.41770266,129.3446222,2.117
3171025032,울산광역시 울주군 온산읍 덕신리,35.43749263,129.3036513,2.72
3171025033,울산광역시 울주군 온산읍 학남리,35.45125215,129.3242313,2.113
3171025300,울산광역시 울주군 언양읍,35.58477649,129.1598979,8.019
3171025321,울산광역시 울주군 언양읍 반송리,35.55142022,129.1622413,2.067
3171025322,울산광역시 울주군 언양읍 반천리,35.56151878,129.1661569,2.693
3171025323,울산광역시 울주군 언양읍 반곡리,35.60276198,129.1477196,1.546
3171025324,울산광역시 울주군 언양읍 어음리,35.56215995,129.136384,1.167
3171025325,울산광역시 울주군 언양읍 송대리,35.5766707,129.1183851,1.337
3171025326,울산광역시 울주군 언양읍 평리,35.60499405,129.1307698,1.469
3171025327,울산광역시 울주군 언양읍 다개리,35.61936671,129.1107838,2.5
3171025328,울산광역시 울주군 언양읍 대곡리,35.60944855,129.1913516,3.725
3171025329,울산광역시 울주군 언양읍 직동리,35.58315421,129.1334,2.14
3171025330,울산광역시 울주군 언양읍 동부리,35.56989955,129.1254072,1.075
3171025331,울산광역시 울주군 언양읍 서부리,35.56668525,129.1147004,0.834
3171025332,울산광역시 울주군 언양읍 남부리,35.5622308,129.1277843,0.673
3171025333,울산광역시 울주군 언양읍 반연리,35.57786225,129.1822481,2.998
3171025334,울산광역시 울주군 언양읍 태기리,35.58516514,129.1586528,2.764
3171025335,울산광역시 울주군 언양읍 구수리,35.54792873,129.180745,3.687
3171025600,울산광역시 울주군 온양읍,35.41720475,129.2558284,7.007
3171025621,울산광역시 울주군 온양읍 발리,35.39424264,129.291929,2.561
3171025622,울산광역시 울주군 온양읍 대안리,35.4044479,129.2800443,1.918
3171025623,울산광역시 울주군 온양읍 망양리,35.45050106,129.2858863,1.76
3171025624,울산광역시 울주군 온양읍 남창리,35.42031525,129.278517,1.377
3171025625,울산광역시 울주군 온양읍 동상리,35.41888528,129.2985696,1.801
3171025626,울산광역시 울주군 온양읍 삼광리,35.44237708,129.2455022,2.645
3171025627,울산광역시 울주군 온양읍 내광리,35.42858177,129.217059,2.698
3171025628,울산광역시 울주군 온양읍 외광리,35.42497659,129.244015,2.661
3171025629,울산광역시 울주군 온양읍 운화리,35.39864519,129.2407037,4.35
3171025630,울산광역시 울주군 온양읍 고산리,35.43901558,129.2706795,2.225
3171025900,울산광역시 울주군 범서읍,35.59702943,129.2466008,8.613
3171025921,울산광역시 울주군 범서읍 사연리,35.58008777,129.2050211,2.296
3171025922,울산광역시 울주군 범서읍 천상리,35.55433478,129.2197424,2.882
3171025923,울산광역시 울주군 범서읍 입암리,35.57584746,129.2221519,1.946
3171025924,울산광역시 울주군 범서읍 굴화리,35.55144214,129.2438716,2.231
3171025925,울산광역시 울주군 범서읍 서사리,35.59586157,129.2673446,3.222
3171025926,울산광역시 울주군 범서읍 두산리,35.62695307,129.2847499,3.522
3171025927,울산광역시 울주군 범서읍 구영리,35.57791364,129.2460466,2.397
3171025928,울산광역시 울주군 범서읍 중리,35.61423026,129.2322523,2.845
3171025929,울산광역시 울주군 범서읍 망성리,35.59370348,129.2193881,1.938
3171025930,울산광역시 울주군 범서읍 척과리,35.62947901,129.2615757,4.042
3171031000,울산광역시 울주군 서생면,35.36791922,129.3131096,6.099
3171031021,울산광역시 울주군 서생면 신암리,35.34901556,129.3182465,2.827
3171031022,울산광역시 울주군 서생면 명산리,35.34668532,129.300975,1.908
3171031023,울산광역시 울주군 서생면 나사리,35.36153697,129.341227,1.256
3171031024,울산광역시 울주군 서생면 화산리,35.36744439,129.2828906,3.468
3171031025,울산광역시 울주군 서생면 대송리,35.36183994,129.3538204,1.125
3171031026,울산광역시 울주군 서생면 용리,35.36769685,129.3190866,1.355
3171031027,울산광역시 울주군 서생면 서생리,35.37740736,129.3332887,1.651
3171031028,울산광역시 울주군 서생면 진하리,35.37906369,129.3442217,1.672
3171031029,울산광역시 울주군 서생면 화정리,35.3895689,129.3174136,2.45
3171031030,울산광역시 울주군 서생면 위양리,35.36871112,129.3025924,2.257
3171034000,울산광역시 울주군 웅촌면,35.46729616,129.1979802,7.26
3171034021,울산광역시 울주군 웅촌면 초천리,35.45987874,129.2206073,1.62
3171034022,울산광역시 울주군 웅촌면 석천리,35.46761264,129.2324847,1.74
3171034023,울산광역시 울주군 웅촌면 곡천리,35.46566116,129.2049393,2.017
3171034024,울산광역시 울주군 웅촌면 검단리,35.45940437,129.184054,1.757
3171034025,울산광역시 울주군 웅촌면 은현리,35.46717706,129.1655652,2.602
3171034026,울산광역시 울주군 웅촌면 고연리,35.44679799,129.1618835,2.806
3171034027,울산광역시 울주군 웅촌면 대대리,35.44441104,129.1995898,2.27
3171034028,울산광역시 울주군 웅촌면 통천리,35.47692598,129.2444998,2.472
3171034029,울산광역시 울주군 웅촌면 대복리,35.49081371,129.2104058,3.407
3171036000,울산광역시 울주군 두동면,35.6624151,129.2116235,8.298
4413132021,충청남도 천안시 동남구 광덕면 광덕리,36.67378194,127.0424286,4.187
4413132022,충청남도 천안시 동남구 광덕면 지장리,36.66084547,127.0783662,3.206
4161010100,경기도 광주시 경안동,37.41049141,127.2528327,1.217
4161010200,경기도 광주시 쌍령동,37.40251064,127.2710151,1.799
4161010300,경기도 광주시 송정동,37.42506072,127.2625805,2.021
4161010400,경기도 광주시 회덕동,37.44002007,127.2435078,2.014
4161010500,경기도 광주시 탄벌동,37.41730389,127.2364007,2.067
4161010600,경기도 광주시 목현동,37.43402479,127.2157399,2.551
4161010700,경기도 광주시 삼동,37.41615415,127.1996449,1.877
4161010800,경기도 광주시 중대동,37.40544566,127.2178339,2.099
4161010900,경기도 광주시 직동,37.39978282,127.185379,2.375
4161011000,경기도 광주시 태전동,37.38923214,127.2206304,2.32
4161011100,경기도 광주시 장지동,37.39743885,127.2379909,2.043
4161011200,경기도 광주시 역동,37.40167622,127.2525902,1.38
4161011300,경기도 광주시 목동,37.38212464,127.1971008,2.403
4161025300,경기도 광주시 초월읍,37.39687341,127.3111529,6.876
4161025321,경기도 광주시 초월읍 대쌍령리,37.38600385,127.2829097,2.054
4161025322,경기도 광주시 초월읍 쌍동리,37.36862768,127.2910943,2.024
4161025323,경기도 광주시 초월읍 산이리,37.35705414,127.3002208,2.098
4161025324,경기도 광주시 초월읍 늑현리,37.36721449,127.3206405,1.144
4161025325,경기도 광주시 초월읍 학동리,37.38679317,127.3393782,2.341
4161025326,경기도 광주시 초월읍 선동리,37.3827873,127.3206838,1.735
4161025327,경기도 광주시 초월읍 용수리,37.3814367,127.3058146,1.709
4161025328,경기도 광주시 초월읍 신월리,37.40233271,127.3168813,2.17
4161025329,경기도 광주시 초월읍 지월리,37.41750288,127.2892341,2.715
4161025330,경기도 광주시 초월읍 무갑리,37.41765054,127.3331889,3.4
4161025331,경기도 광주시 초월읍 서하리,37.4361437,127.304836,1.233
4161025332,경기도 광주시 초월읍 도평리,37.39775314,127.2968751,1.232
4161033000,경기도 광주시 도척면,37.3080862,127.3154743,6.241
4161033021,경기도 광주시 도척면 노곡리,37.30250573,127.3398613,2.049
4161033022,경기도 광주시 도척면 유정리,37.29267163,127.3181068,2.386
4161033023,경기도 광주시 도척면 방도리,37.27868391,127.3258017,2.468
4161033024,경기도 광주시 도척면 추곡리,37.28121042,127.2918453,2.369
4161033025,경기도 광주시 도척면 상림리,37.30983454,127.3009958,3.017
4161033026,경기도 광주시 도척면 도웅리,37.3329658,127.2987643,2.445
4161033027,경기도 광주시 도척면 궁평리,37.33963086,127.3166402,2.591
4161033028,경기도 광주시 도척면 진우리,37.31989016,127.3431763,2.895
4161034000,경기도 광주시 퇴촌면,37.45414142,127.3400614,7.921
4161034021,경기도 광주시 퇴촌면 광동리,37.46572026,127.3073445,1.552
4161034022,경기도 광주시 퇴촌면 관음리,37.45072918,127.3436398,3.547
4161034023,경기도 광주시 퇴촌면 우산리,37.42533158,127.3720446,3.29
4161034024,경기도 광주시 퇴촌면 영동리,37.4743908,127.3738503,2.346
4161034025,경기도 광주시 퇴촌면 도수리,37.47463339,127.3406165,3.157
4161034026,경기도 광주시 퇴촌면 오리,37.47823755,127.3022916,1.156
4161034027,경기도 광주시 퇴촌면 도마리,37.46799068,127.2772637,2.096
4161034028,경기도 광주시 퇴촌면 무수리,37.45580448,127.2894538,1.748
4161034029,경기도 광주시 퇴촌면 원당리,37.43688062,127.3226357,1.382
4161034030,경기도 광주시 퇴촌면 정지리,37.45101147,127.3089526,1.917
4161035000,경기도 광주시 남종면,37.50286306,127.3207158,6.891
4161035021,경기도 광주시 남종면 분원리,37.49578988,127.2988812,1.649
4161035022,경기도 광주시 남종면 금사리,37.48694816,127.3146529,1.416
4161035023,경기도 광주시 남종면 이석리,37.50215242,127.2713839,2.045
4161035024,경기도 광주시 남종면 삼성리,37.48401645,127.2761572,2.558
4161035025,경기도 광주시 남종면 귀여리,37.50423155,127.3303937,3.759
4161035026,경기도 광주시 남종면 검천리,37.5245514,127.3453511,2.755
4161035027,경기도 광주시 남종면 수청리,37.50321399,127.3695617,2.387
4161035028,경기도 광주시 남종면 우천리,37.50349676,127.295682,1.144
4413134027,충청남도 천안시 동남구 성남면 신사리,36.74849518,127.2388282,1.8
4413134028,충청남도 천안시 동남구 성남면 대화리,36.73690384,127.2549023,1.449
4413137031,충청남도 천안시 동남구 동면 화덕리,36.76057135,127.4036343,2.289
4725032522,경상북도 상주시 사벌국면 원흥리,36.47454695,128.1816843,2.907
4725032527,경상북도 상주시 사벌국면 묵상리,36.49215865,128.2351902,2.174
1111010100,서울특별시 종로구 청운동,37.58920545,126.9693236,0.824
1111010200,서울특별시 종로구 신교동,37.58450633,126.9679413,0.285
1111010300,서울특별시 종로구 궁정동,37.58469795,126.972706,0.261
1111010400,서울특별시 종로구 효자동,37.58266755,126.9719525,0.201
1111010500,서울특별시 종로구 창성동,37.58056044,126.9724741,0.194
1111010600,서울특별시 종로구 통의동,37.5780774,126.9728695,0.214
1111010700,서울특별시 종로구 적선동,37.57532124,126.9737906,0.197
1111010800,서울특별시 종로구 통인동,37.58016138,126.9702191,0.234
1111010900,서울특별시 종로구 누상동,37.58039887,126.9627363,0.509
1111011000,서울특별시 종로구 누하동,37.57929004,126.9682838,0.222
1111011100,서울특별시 종로구 옥인동,37.58353849,126.9634033,0.676
1111011200,서울특별시 종로구 체부동,37.57759348,126.9708728,0.198
1111011300,서울특별시 종로구 필운동,37.57729946,126.968145,0.332
1111011400,서울특별시 종로구 내자동,37.57531368,126.971742,0.204
1111011500,서울특별시 종로구 사직동,37.57541167,126.965957,0.557
1111011600,서울특별시 종로구 도렴동,37.57312322,126.9747587,0.193
1111011700,서울특별시 종로구 당주동,37.57158829,126.9740133,0.22
1111011800,서울특별시 종로구 내수동,37.5733252,126.9719714,0.248
1111011900,서울특별시 종로구 세종로,37.580304,126.976789,1.178
1111012000,서울특별시 종로구 신문로1가,37.57018984,126.973922,0.235
1111012100,서울특별시 종로구 신문로2가,37.57087446,126.9692195,0.475
1111012200,서울특별시 종로구 청진동,37.57145106,126.9801786,0.196
1111012300,서울특별시 종로구 서린동,37.56952105,126.9804212,0.243
1111012400,서울특별시 종로구 수송동,37.57369824,126.980645,0.277
1111012500,서울특별시 종로구 중학동,37.57531294,126.9796774,0.165
1111012600,서울특별시 종로구 종로1가,37.57043315,126.9797157,0.262
1111012700,서울특별시 종로구 공평동,37.57130654,126.9831781,0.163
1111012800,서울특별시 종로구 관훈동,37.57415666,126.9846822,0.27
1111012900,서울특별시 종로구 견지동,37.57352261,126.9830125,0.225
1111013000,서울특별시 종로구 와룡동,37.58171468,126.9925498,0.868
1111013100,서울특별시 종로구 권농동,37.57650583,126.9916741,0.279
1111013200,서울특별시 종로구 운니동,37.57638911,126.9882386,0.226
1111013300,서울특별시 종로구 익선동,37.57434876,126.9897055,0.191
1111013400,서울특별시 종로구 경운동,37.57520168,126.9864205,0.258
1111013500,서울특별시 종로구 관철동,37.56912505,126.9860035,0.295
1111013600,서울특별시 종로구 인사동,37.57171566,126.9860735,0.237
1111013700,서울특별시 종로구 낙원동,37.57257283,126.9886229,0.276
1111013800,서울특별시 종로구 종로2가,37.57045836,126.9869346,0.309
1111013900,서울특별시 종로구 팔판동,37.58279763,126.9807258,0.234
1111014000,서울특별시 종로구 삼청동,37.59076576,126.9810158,1.141
1111014100,서울특별시 종로구 안국동,37.57740016,126.9836296,0.257
1111014200,서울특별시 종로구 소격동,37.57962287,126.9809341,0.229
1111014300,서울특별시 종로구 화동,37.58069151,126.9827308,0.236
1111014400,서울특별시 종로구 사간동,37.57726223,126.9804,0.156
1111014500,서울특별시 종로구 송현동,37.57677741,126.9818725,0.213
1111014600,서울특별시 종로구 가회동,37.58268348,126.9848413,0.418
1111014700,서울특별시 종로구 재동,37.57832852,126.985284,0.212
1111014800,서울특별시 종로구 계동,37.58235186,126.9869295,0.676
1111014900,서울특별시 종로구 원서동,37.58392413,126.988263,0.754
1111015000,서울특별시 종로구 훈정동,37.57438432,126.9941958,0.437
1111015100,서울특별시 종로구 묘동,37.57243597,126.9917424,0.215
1111015200,서울특별시 종로구 봉익동,37.57219468,126.9929978,0.207
1111015300,서울특별시 종로구 돈의동,37.57198182,126.9907414,0.179
1111015400,서울특별시 종로구 장사동,37.56923701,126.9940435,0.213
1111015500,서울특별시 종로구 관수동,37.56907597,126.9904753,0.198
1111015600,서울특별시 종로구 종로3가,37.57040846,126.9923531,0.272
1111015700,서울특별시 종로구 인의동,37.57234351,126.9976923,0.266
1111015800,서울특별시 종로구 예지동,37.56963696,126.9983079,0.286
1111015900,서울특별시 종로구 원남동,37.57556171,126.9975369,0.248
1111016000,서울특별시 종로구 연지동,37.57375254,127.0001681,0.324
1111016100,서울특별시 종로구 종로4가,37.57067201,126.9979529,0.263
1111016200,서울특별시 종로구 효제동,37.57305001,127.0030879,0.324
1111016300,서울특별시 종로구 종로5가,37.57061653,127.003536,0.343
1111016400,서울특별시 종로구 종로6가,37.57194633,127.0076847,0.378
1111016500,서울특별시 종로구 이화동,37.5772405,127.0056328,0.35
1111016600,서울특별시 종로구 연건동,37.57870343,126.9996941,0.49
1111016700,서울특별시 종로구 충신동,37.57495878,127.0059618,0.341
1111016800,서울특별시 종로구 동숭동,37.58141432,127.0048843,0.555
1111016900,서울특별시 종로구 혜화동,37.58780162,127.0017892,0.645
1111017000,서울특별시 종로구 명륜1가,37.58911211,126.9974893,0.46
1111017100,서울특별시 종로구 명륜2가,37.58470008,126.999041,0.281
1111017200,서울특별시 종로구 명륜4가,37.58223245,126.9998814,0.243
1111017300,서울특별시 종로구 명륜3가,37.58822225,126.9931451,0.704
1111017400,서울특별시 종로구 창신동,37.57541107,127.0124485,0.851
1111017500,서울특별시 종로구 숭인동,37.57557723,127.0189456,0.734
1111017600,서울특별시 종로구 교남동,37.56855026,126.964467,0.217
1111017700,서울특별시 종로구 평동,37.56791629,126.9668615,0.288
1111017800,서울특별시 종로구 송월동,37.57008051,126.9652179,0.194
1111017900,서울특별시 종로구 홍파동,37.57115082,126.9639854,0.222
1111018000,서울특별시 종로구 교북동,37.57153889,126.9614574,0.255
1111018100,서울특별시 종로구 행촌동,37.5736801,126.9626271,0.42
1111018200,서울특별시 종로구 구기동,37.61938523,126.9592854,1.98
1111018300,서울특별시 종로구 평창동,37.61302925,126.9745026,2.029
1111018400,서울특별시 종로구 부암동,37.59475977,126.9655885,1.289
1111018500,서울특별시 종로구 홍지동,37.60079959,126.9565686,0.601
1111018600,서울특별시 종로구 신영동,37.60252001,126.9618375,0.559
1111018700,서울특별시 종로구 무악동,37.57711001,126.9585812,0.584
1114010100,서울특별시 중구 무교동,37.5681579,126.9790124,0.156
1114010200,서울특별시 중구 다동,37.56790942,126.9811902,0.18
1114010300,서울특별시 중구 태평로1가,37.56770215,126.9772801,0.268
1114010400,서울특별시 중구 을지로1가,37.56598776,126.9805862,0.252
1114010500,서울특별시 중구 을지로2가,37.56588366,126.9859319,0.346
1114010600,서울특별시 중구 남대문로1가,37.56757771,126.982862,0.169
1114010700,서울특별시 중구 삼각동,37.56809896,126.9842516,0.185
1114010800,서울특별시 중구 수하동,37.56728429,126.9846403,0.156
1114010900,서울특별시 중구 장교동,37.56745034,126.9869864,0.148
1114011000,서울특별시 중구 수표동,37.56746769,126.9895159,0.153
1114011100,서울특별시 중구 소공동,37.56406904,126.9800857,0.271
1114011200,서울특별시 중구 남창동,37.55807917,126.9776195,0.388
1114011300,서울특별시 중구 북창동,37.5624532,126.9782048,0.191
1114011400,서울특별시 중구 태평로2가,37.56300666,126.9763873,0.35
1114011500,서울특별시 중구 남대문로2가,37.56395267,126.982118,0.251
1114011600,서울특별시 중구 남대문로3가,37.56169989,126.9795902,0.22
1114011700,서울특별시 중구 남대문로4가,37.56061333,126.9756399,0.257
1114011800,서울특별시 중구 남대문로5가,37.55609657,126.9753151,0.546
1114011900,서울특별시 중구 봉래동1가,37.55910038,126.9727725,0.236
1114012000,서울특별시 중구 봉래동2가,37.55655586,126.9709863,0.349
1114012100,서울특별시 중구 회현동1가,37.55650796,126.9815176,0.564
1114012200,서울특별시 중구 회현동2가,37.5587625,126.9829346,0.276
1114012300,서울특별시 중구 회현동3가,37.56017107,126.9840775,0.102
1114012400,서울특별시 중구 충무로1가,37.56117027,126.9825161,0.257
1114012500,서울특별시 중구 충무로2가,37.56171764,126.9878149,0.282
1114012600,서울특별시 중구 명동1가,37.56430221,126.9846642,0.205
1114012700,서울특별시 중구 명동2가,37.56289056,126.9852869,0.374
1114012800,서울특별시 중구 남산동1가,37.55934671,126.9845963,0.204
1114012900,서울특별시 중구 남산동2가,37.55865614,126.9858487,0.31
1114013000,서울특별시 중구 남산동3가,37.56017282,126.9874511,0.158
1114013100,서울특별시 중구 저동1가,37.56442995,126.9878051,0.213
1114013200,서울특별시 중구 충무로4가,37.56233021,126.9958417,0.26
1114013300,서울특별시 중구 충무로5가,37.56284474,126.9996416,0.259
1114013400,서울특별시 중구 인현동2가,37.5642195,126.9961704,0.25
1114013500,서울특별시 중구 예관동,37.56423424,126.998217,0.231
1114013600,서울특별시 중구 묵정동,37.56135017,127.0005575,0.243
1114013700,서울특별시 중구 필동1가,37.56108664,126.9924671,0.172
1114013800,서울특별시 중구 필동2가,37.55877386,126.9947207,0.507
1114013900,서울특별시 중구 필동3가,37.55851323,126.9970189,0.453
1114014000,서울특별시 중구 남학동,37.56057566,126.9908292,0.098
1114014100,서울특별시 중구 주자동,37.5606597,126.9894036,0.128
1114014200,서울특별시 중구 예장동,37.55522483,126.9901164,0.733
4413125022,충청남도 천안시 동남구 목천읍 동리,36.79177413,127.2439985,1.714
4413125023,충청남도 천안시 동남구 목천읍 교촌리,36.79679877,127.2237999,1.639
3171036021,울산광역시 울주군 두동면 만화리,35.64972911,129.2381319,2.57
3171036022,울산광역시 울주군 두동면 구미리,35.66537025,129.2091345,3.59
3171036023,울산광역시 울주군 두동면 월평리,35.68605797,129.2355756,3.623
3171036024,울산광역시 울주군 두동면 삼정리,35.64409039,129.183471,2.403
3171036025,울산광역시 울주군 두동면 이전리,35.65109998,129.2198228,1.49
3171036026,울산광역시 울주군 두동면 봉계리,35.70259914,129.2105477,3.079
3171036027,울산광역시 울주군 두동면 천전리,35.62134234,129.1714762,2.988
3171036028,울산광역시 울주군 두동면 은편리,35.63708667,129.2131789,1.797
3171037000,울산광역시 울주군 두서면,35.67305172,129.144127,8.114
3171037021,울산광역시 울주군 두서면 차리,35.63909014,129.1139564,2.805
3171037022,울산광역시 울주군 두서면 구량리,35.62148372,129.139821,1.972
3171037023,울산광역시 울주군 두서면 복안리,35.70637582,129.1550921,3.179
3171037024,울산광역시 울주군 두서면 미호리,35.68407503,129.1563685,2.903
3171037025,울산광역시 울주군 두서면 활천리,35.69915981,129.1868582,3.075
3171037026,울산광역시 울주군 두서면 내와리,35.68968431,129.115858,3.396
3171037027,울산광역시 울주군 두서면 전읍리,35.66625086,129.1607142,2.786
3171037028,울산광역시 울주군 두서면 인보리,35.65652405,129.1392241,3.718
3171037029,울산광역시 울주군 두서면 서하리,35.64040712,129.1422868,3.375
3171038000,울산광역시 울주군 상북면,35.59392467,129.0573054,12.133
3171038021,울산광역시 울주군 상북면 지내리,35.59540237,129.1115817,1.898
3171038022,울산광역시 울주군 상북면 양등리,35.59942753,129.0538263,3.136
3171038023,울산광역시 울주군 상북면 산전리,35.60357579,129.092214,2.368
3171038024,울산광역시 울주군 상북면 길천리,35.57942883,129.0777785,2.384
3171038025,울산광역시 울주군 상북면 이천리,35.55217264,129.0162445,5.141
3171038026,울산광역시 울주군 상북면 덕현리,35.62076829,129.0396111,5.069
3171038027,울산광역시 울주군 상북면 명촌리,35.56992235,129.0810821,1.64
3171038028,울산광역시 울주군 상북면 천전리,35.56640054,129.0989599,1.544
3171038029,울산광역시 울주군 상북면 거리,35.58721303,129.0585654,2.759
3171038030,울산광역시 울주군 상북면 궁근정리,35.62440475,129.0771075,2.916
3171038032,울산광역시 울주군 상북면 향산리,35.5804281,129.1042448,1.527
3171038033,울산광역시 울주군 상북면 소호리,35.66920636,129.0869165,3.882
3171040000,울산광역시 울주군 삼동면,35.50522142,129.1537324,7.43
3171040021,울산광역시 울주군 삼동면 둔기리,35.52950259,129.1918673,2.76
3171040022,울산광역시 울주군 삼동면 조일리,35.48522497,129.1212694,4.148
3171040023,울산광역시 울주군 삼동면 출강리,35.49674922,129.1617661,3.446
3171040024,울산광역시 울주군 삼동면 작동리,35.49678722,129.1823728,3.222
3171040025,울산광역시 울주군 삼동면 보은리,35.51348721,129.1280505,2.762
3171040026,울산광역시 울주군 삼동면 하잠리,35.52629703,129.1485347,3.016
3171040027,울산광역시 울주군 삼동면 금곡리,35.49248505,129.141797,2.357
4111112900,경기도 수원시 장안구 파장동,37.32185773,126.9971616,2.32
4111113000,경기도 수원시 장안구 정자동,37.29762228,126.9925394,1.997
4111113100,경기도 수원시 장안구 이목동,37.31863478,126.9781338,1.768
4111113200,경기도 수원시 장안구 율전동,37.30368888,126.9692317,1.93
4111113300,경기도 수원시 장안구 천천동,37.2963547,126.9777307,1.357
4111113400,경기도 수원시 장안구 영화동,37.29119304,127.0135744,1.456
4111113500,경기도 수원시 장안구 송죽동,37.30645649,127.004823,1.496
4111113600,경기도 수원시 장안구 조원동,37.30402157,127.0150918,1.601
4111113700,경기도 수원시 장안구 연무동,37.29421027,127.0276071,1.124
4111113800,경기도 수원시 장안구 상광교동,37.33523584,127.0178714,2.27
4111113900,경기도 수원시 장안구 하광교동,37.31786719,127.0283463,2.521
4111312600,경기도 수원시 권선구 세류동,37.25484895,127.0098153,1.852
4111312700,경기도 수원시 권선구 평동,37.25862048,126.9971232,0.831
4111312800,경기도 수원시 권선구 고색동,37.2478554,126.9820719,2.031
4111312900,경기도 수원시 권선구 오목천동,37.242492,126.9673567,2.198
4111313000,경기도 수원시 권선구 평리동,37.241463,126.9951179,1.474
4111313100,경기도 수원시 권선구 서둔동,37.27015948,126.9876993,1.763
4111313200,경기도 수원시 권선구 구운동,37.28086917,126.9704628,1.285
4111313300,경기도 수원시 권선구 탑동,37.26631768,126.974,1.494
4111313400,경기도 수원시 권선구 금곡동,37.27366584,126.9443526,2.044
4111313500,경기도 수원시 권선구 호매실동,37.26249387,126.9530356,2.148
4111313600,경기도 수원시 권선구 곡반정동,37.23832467,127.031155,1.223
4111313700,경기도 수원시 권선구 권선동,37.25001475,127.0269027,2.084
4111313800,경기도 수원시 권선구 장지동,37.23829045,127.0056338,1.544
4111313900,경기도 수원시 권선구 대황교동,37.2311956,127.0144706,1.239
4111314000,경기도 수원시 권선구 입북동,37.29228674,126.9579055,1.644
4111314100,경기도 수원시 권선구 당수동,37.28863926,126.9401572,1.959
4413132023,충청남도 천안시 동남구 광덕면 보산원리,36.694104,127.0745135,2.616
4413132024,충청남도 천안시 동남구 광덕면 대덕리,36.6913802,127.0923315,2.226
4163010100,경기도 양주시 유양동,37.78859607,127.0269679,1.962
4163010200,경기도 양주시 어둔동,37.77389756,127.0112038,1.922
4163010300,경기도 양주시 남방동,37.77414075,127.0377835,1.652
4163010400,경기도 양주시 마전동,37.77585115,127.0553682,1.961
4163010500,경기도 양주시 산북동,37.80223175,127.0402098,2.437
4163010600,경기도 양주시 광사동,37.78589158,127.0702489,2.539
4163010700,경기도 양주시 만송동,37.78547034,127.0903481,2.527
4163010800,경기도 양주시 삼숭동,37.80241263,127.1048842,2.268
4163010900,경기도 양주시 고읍동,37.80489718,127.0754805,1.562
4163011000,경기도 양주시 덕정동,37.84515697,127.0647209,1.772
4163011100,경기도 양주시 봉양동,37.86072322,127.078783,2.51
4163011200,경기도 양주시 회암동,37.84864356,127.0976296,2.551
4163011300,경기도 양주시 율정동,37.82804575,127.1108073,2.42
4163011400,경기도 양주시 옥정동,37.82352129,127.0892283,2.373
4163011500,경기도 양주시 고암동,37.82485316,127.0708368,2.072
4163011600,경기도 양주시 덕계동,37.82006562,127.0449748,2.785
4163011700,경기도 양주시 회정동,37.83635048,127.0527077,2.086
4163025000,경기도 양주시 백석읍,37.78894503,126.9776703,6.397
4163025021,경기도 양주시 백석읍 방성리,37.80580637,127.0088449,3.323
4163025022,경기도 양주시 백석읍 오산리,37.8028571,126.9828893,2.026
4163025023,경기도 양주시 백석읍 복지리,37.76850039,126.9898606,3.105
4163025024,경기도 양주시 백석읍 가업리,37.78685883,126.9735418,1.964
4163025025,경기도 양주시 백석읍 홍죽리,37.79580006,126.9569295,2.036
4163025026,경기도 양주시 백석읍 연곡리,37.81611769,126.9542014,1.653
4163025027,경기도 양주시 백석읍 기산리,37.7718708,126.950292,2.859
4163031000,경기도 양주시 은현면,37.86924384,127.0239722,6.623
4163031021,경기도 양주시 은현면 용암리,37.85281066,127.0391126,3.298
4163031022,경기도 양주시 은현면 선암리,37.8683525,127.0292391,2.28
4163031023,경기도 양주시 은현면 운암리,37.8769287,127.0124343,1.874
4163031024,경기도 양주시 은현면 봉암리,37.91219106,127.0061683,2.596
4163031025,경기도 양주시 은현면 하패리,37.88809358,127.0316761,2.423
4163031026,경기도 양주시 은현면 도하리,37.84862162,127.008213,2.352
4163032000,경기도 양주시 남면,37.89604074,126.9797949,5.809
4163032021,경기도 양주시 남면 신산리,37.89799601,126.9774474,1.684
4163032022,경기도 양주시 남면 신암리,37.91549803,126.964208,2.788
4163032023,경기도 양주시 남면 매곡리,37.89287468,126.958649,1.619
4163032024,경기도 양주시 남면 구암리,37.88343424,126.9721128,1.694
4163032025,경기도 양주시 남면 두곡리,37.86796425,126.9689877,1.104
4163032026,경기도 양주시 남면 경신리,37.85762009,126.9835056,1.255
4163032027,경기도 양주시 남면 상수리,37.87079829,126.9915688,2.298
4163032028,경기도 양주시 남면 입암리,37.88683885,126.994413,1.642
4163032029,경기도 양주시 남면 한산리,37.90642345,126.9917913,2.101
4163032030,경기도 양주시 남면 황방리,37.92747997,126.9863331,2.155
4163033000,경기도 양주시 광적면,37.83005766,126.952966,7.622
4163033021,경기도 양주시 광적면 가납리,37.82358865,126.9964891,2.659
4163033022,경기도 양주시 광적면 광석리,37.8206184,126.9729462,1.55
4163033023,경기도 양주시 광적면 우고리,37.83046665,126.9479085,2.537
4163033024,경기도 양주시 광적면 비암리,37.81035313,126.9255648,3.774
